Country/Region,Date,Confirmed,Deaths,Recovered
Costa Rica,2020-11-30,3734891,46733,2295379
Costa Rica,2020-12-31,4796194,60628,3605171
Costa Rica,2021-01-31,5681017,74860,4396680
Costa Rica,2021-02-28,5594208,76359,4604813
Costa Rica,2021-03-31,6522718,89213,5862223
Costa Rica,2021-04-30,6872891,92092,5910877
Costa Rica,2021-05-31,8215648,103859,6422010
Croatia,2020-02-29,18,0,0
Croatia,2020-03-31,6404,36,355
Croatia,2020-04-30,49646,1043,17337
Croatia,2020-05-31,68134,2877,57173
Croatia,2020-06-30,70331,3178,63977
Croatia,2020-07-31,124811,3808,91096
Croatia,2020-08-31,217353,5123,168878
Croatia,2020-09-30,415353,6960,346166
Croatia,2020-10-31,831572,11578,638991
Croatia,2020-11-30,2599232,33031,2038035
Croatia,2020-12-31,5539120,89251,4861455
Croatia,2021-01-31,6921173,141227,6639101
Croatia,2021-02-28,6657593,148719,6437203
Croatia,2021-03-31,7881286,177184,7522695
Croatia,2021-04-30,9063636,194602,8450188
Croatia,2021-05-31,10085484,221658,9655017
Cuba,2020-03-31,1020,28,27
Cuba,2020-04-30,25438,862,6691
Cuba,2020-05-31,56950,2389,42619
Cuba,2020-06-30,67429,2527,59906
Cuba,2020-07-31,75857,2687,70952
Cuba,2020-08-31,102621,2767,85293
Cuba,2020-09-30,145208,3300,123789
Cuba,2020-10-31,192396,3876,175254
Cuba,2020-11-30,228288,3933,210465
Cuba,2020-12-31,305830,4283,271429
Cuba,2021-01-31,554408,5331,437951
Cuba,2021-02-28,1088096,7503,938807
Cuba,2021-03-31,1949383,11676,1812130
Cuba,2021-04-30,2738557,15307,2568932
Cuba,2021-05-31,3578620,23071,3371026
Curacao,2020-03-31,2,0,0
Cyprus,2020-03-31,2089,41,106
Cyprus,2020-04-30,19846,354,2553
Cyprus,2020-05-31,28209,506,15455
Cyprus,2020-06-30,29366,548,24396
Cyprus,2020-07-31,32017,589,26152
Cyprus,2020-08-31,41372,610,27569
Cyprus,2020-09-30,47357,654,38441
Cyprus,2020-10-31,82890,757,47593
Cyprus,2020-11-30,222920,1134,59344
Cyprus,2020-12-31,500151,2626,63767
Cyprus,2021-01-31,872089,5121,63767
Cyprus,2021-02-28,913382,6175,57596
Cyprus,2021-03-31,1250242,7469,63767
Cyprus,2021-04-30,1655891,8484,873609
Cyprus,2021-05-31,2038265,9925,1132769
Czech Republic,2020-03-31,25984,110,168
Czech Republic,2020-04-30,184001,4582,36091
Czech Republic,2020-05-31,262979,9018,162452
Czech Republic,2020-06-30,307889,10017,218370
Czech Republic,2020-07-31,430742,11146,279968
Czech Republic,2020-08-31,628547,12429,450813
Czech Republic,2020-09-30,1302767,14972,717412
Czech Republic,2020-10-31,5443207,47264,2314286
Czech Republic,2020-11-30,13617115,183953,9757000
Czech Republic,2020-12-31,18743896,307408,16098379
Czech Republic,2021-01-31,26959120,436680,22604594
Czech Republic,2021-02-28,30777715,512288,27210994
Czech Republic,2021-03-31,43611257,731177,37625977
Czech Republic,2021-04-30,47718289,843904,44302838
Czech Republic,2021-05-31,47847218,864237,46116440
Denmark,2020-02-29,5,0,0
Denmark,2020-03-31,32709,542,508
Denmark,2020-04-30,203547,9093,106039
Denmark,2020-05-31,338822,16639,280840
Denmark,2020-06-30,373368,17867,338687
Denmark,2020-07-31,414692,18918,383190
Denmark,2020-08-31,490789,19230,429808
Denmark,2020-09-30,658184,19065,528592
Denmark,2020-10-31,1116242,21144,889341
Denmark,2020-11-30,1916850,23058,1470593
Denmark,2020-12-31,3767540,31323,2754157
Denmark,2021-01-31,5785270,54016,5106895
Denmark,2021-02-28,5754590,63855,5511923
Denmark,2021-03-31,6880888,74220,6551077
Denmark,2021-04-30,7249735,73605,6901738
Denmark,2021-05-31,7717107,72566,7293885
Diamond Princess,2020-03-31,4984,70,4187
Diamond Princess,2020-04-30,21360,361,18977
Diamond Princess,2020-05-31,22072,403,20127
Diamond Princess,2020-06-30,21360,390,19530
Diamond Princess,2020-07-31,22072,403,20181
Diamond Princess,2020-08-31,22072,403,20181
Diamond Princess,2020-09-30,21360,390,19530
Diamond Princess,2020-10-31,22072,403,20357
Diamond Princess,2020-11-30,21360,390,19770
Diamond Princess,2020-12-31,22072,403,21589
Diamond Princess,2021-01-31,22072,403,21669
Diamond Princess,2021-02-28,19936,364,19572
Diamond Princess,2021-03-31,22072,403,21669
Diamond Princess,2021-04-30,21360,390,20970
Diamond Princess,2021-05-31,20648,377,20271
Djibouti,2020-03-31,125,0,0
Djibouti,2020-04-30,16283,41,4672
Djibouti,2020-05-31,54254,244,29946
Djibouti,2020-06-30,132173,1210,92109
Djibouti,2020-07-31,153695,1748,148405
Djibouti,2020-08-31,165639,1839,160611
Djibouti,2020-09-30,161960,1825,159982
Djibouti,2020-10-31,169641,1891,166740
Djibouti,2020-11-30,169185,1830,165766
Djibouti,2020-12-31,178378,1891,174932
Djibouti,2021-01-31,182684,1898,179955
Djibouti,2021-02-28,167737,1764,164228
Djibouti,2021-03-31,203948,1986,187913
Djibouti,2021-04-30,300878,3281,261798
Djibouti,2021-05-31,330450,4361,324161
Dominica,2020-03-31,79,0,0
Dominica,2020-04-30,460,0,200
Dominica,2020-05-31,496,0,467
Dominica,2020-06-30,538,0,506
Dominica,2020-07-31,558,0,558
Dominica,2020-08-31,576,0,558
Dominica,2020-09-30,718,0,564
Dominica,2020-10-31,1061,0,833
Dominica,2020-11-30,2033,0,1366
Dominica,2020-12-31,2696,0,2426
Dominica,2021-01-31,3325,0,3070
Dominica,2021-02-28,3612,0,3264
Dominica,2021-03-31,4761,0,4363
Dominica,2021-04-30,5029,0,4878
Dominica,2021-05-31,5199,0,5083
Dominican Republic,2020-03-31,6140,220,30
Dominican Republic,2020-04-30,115932,5552,11513
Dominican Republic,2020-05-31,376401,12982,160836
Dominican Republic,2020-06-30,721962,18404,418221
Dominican Republic,2020-07-31,1543434,29158,758649
Dominican Republic,2020-08-31,2630788,44550,1623317
Dominican Republic,2020-09-30,3143556,59230,2356696
Dominican Republic,2020-10-31,3727191,67808,3006958
Dominican Republic,2020-11-30,4036491,68649,3307677
Dominican Republic,2020-12-31,4864830,73568,3791590
Dominican Republic,2021-01-31,5941766,76846,4423371
Dominican Republic,2021-02-28,6413645,82092,4936155
Dominican Republic,2021-03-31,7652946,100163,6293163
Dominican Republic,2021-04-30,7794798,102213,6546649
Dominican Republic,2021-05-31,8030455,103400,6769052
East Timor,2020-03-31,1,0,0
Ecuador,2020-03-31,16469,423,84
Ecuador,2020-04-30,321161,12586,23439
Ecuador,2020-05-31,1029314,76863,210913
Ecuador,2020-06-30,1429745,118831,702114
Ecuador,2020-07-31,2217004,160481,978383
Ecuador,2020-08-31,3121790,189640,2521381
Ecuador,2020-09-30,3678159,304684,3008490
Ecuador,2020-10-31,4714534,379203,4009025
Ecuador,2020-11-30,5411330,390757,4740172
Ecuador,2020-12-31,6306084,430061,5504187
Ecuador,2021-01-31,7125483,445664,6083704
Ecuador,2021-02-28,7472445,428747,6333926
Ecuador,2021-03-31,9480656,505563,8151264
Ecuador,2021-04-30,10654344,527926,9029273
Ecuador,2021-05-31,11812018,568804,10060360
Egypt,2020-02-29,16,0,2
Egypt,2020-03-31,7140,338,1430
Egypt,2020-04-30,83386,6017,20364
Egypt,2020-05-31,403993,19547,103095
Egypt,2020-06-30,1406847,54759,374233
Egypt,2020-07-31,2615575,125273,849040
Egypt,2020-08-31,2991066,159360,1825324
Egypt,2020-09-30,3038840,170670,2574263
Egypt,2020-10-31,3263459,189211,3043034
Egypt,2020-11-30,3339298,193889,3034327
Egypt,2020-12-31,3859859,218457,3295247
Egypt,2021-01-31,4792291,264116,3779202
Egypt,2021-02-28,4878915,280696,3787773
Egypt,2021-03-31,5961213,352754,4586590
Egypt,2021-04-30,6435218,379473,4864279
Egypt,2021-05-31,7091051,413104,5249845
El Salvador,2020-03-31,156,1,0
El Salvador,2020-04-30,5333,181,1195
El Salvador,2020-05-31,41262,809,15244
El Salvador,2020-06-30,122784,2638,64224
El Salvador,2020-07-31,347650,9534,192851
El Salvador,2020-08-31,692113,18654,341914
El Salvador,2020-09-30,819156,23725,581185
El Salvador,2020-10-31,969372,28261,822081
El Salvador,2020-11-30,1095940,31368,980896
El Salvador,2020-12-31,1318177,37941,1198384
El Salvador,2021-01-31,1573181,45846,1396055
El Salvador,2021-02-28,1619262,48855,1463448
El Salvador,2021-03-31,1939285,60446,1832314
El Salvador,2021-04-30,2010965,62006,1900252
El Salvador,2021-05-31,2064799,63275,1932116
Equatorial Guinea,2020-03-31,130,0,1
Equatorial Guinea,2020-04-30,2867,9,140
Equatorial Guinea,2020-05-31,21842,219,2079
Equatorial Guinea,2020-06-30,46572,660,10725
Equatorial Guinea,2020-07-31,95881,1594,27115
Equatorial Guinea,2020-08-31,150812,2573,85727
Equatorial Guinea,2020-09-30,149975,2490,135108
Equatorial Guinea,2020-10-31,157079,2573,152928
Equatorial Guinea,2020-11-30,153445,2542,149409
Equatorial Guinea,2020-12-31,161321,2640,156894
Equatorial Guinea,2021-01-31,166183,2666,160844
Equatorial Guinea,2021-02-28,159963,2461,152419
Equatorial Guinea,2021-03-31,203858,3051,187113
Equatorial Guinea,2021-04-30,219014,3176,206649
Equatorial Guinea,2021-05-31,230839,3263,217589
Eritrea,2020-03-31,65,0,0
Eritrea,2020-04-30,1027,0,141
Eritrea,2020-05-31,1209,0,1120
Eritrea,2020-06-30,3083,0,1240
Eritrea,2020-07-31,7490,0,4055
Eritrea,2020-08-31,9178,0,7933
Eritrea,2020-09-30,10664,0,9270
Eritrea,2020-10-31,13346,0,11826
Eritrea,2020-11-30,15545,0,13592
Eritrea,2020-12-31,24769,12,17513
Eritrea,2021-01-31,54320,172,33106
Eritrea,2021-02-28,70980,196,53795
Eritrea,2021-03-31,95058,233,83807
Eritrea,2021-04-30,104836,300,98080
Eritrea,2021-05-31,111375,370,105970
Estonia,2020-02-29,3,0,0
Estonia,2020-03-31,7350,14,135
Estonia,2020-04-30,41075,978,4090
Estonia,2020-05-31,55005,1903,30002
Estonia,2020-06-30,58725,2068,51856
Estonia,2020-07-31,62542,2139,58851
Estonia,2020-08-31,68481,1967,61886
Estonia,2020-09-30,83987,1920,69387
Estonia,2020-10-31,125799,2151,97932
Estonia,2020-11-30,241995,2554,152102
Estonia,2020-12-31,612913,5139,381941
Estonia,2021-01-31,1127645,10037,807209
Estonia,2021-02-28,1495578,14034,1171685
Estonia,2021-03-31,2713051,23021,1967130
Estonia,2021-04-30,3472209,31686,2959301
Estonia,2021-05-31,3668312,35236,3419677
Eswatini,2020-03-31,75,0,0
Eswatini,2020-04-30,843,15,202
Eswatini,2020-05-31,6137,57,2454
Eswatini,2020-06-30,15782,150,8209
Eswatini,2020-07-31,50503,701,23763
Eswatini,2020-08-31,115702,2187,70448
Eswatini,2020-09-30,153585,3035,130530
Eswatini,2020-10-31,177725,3546,166012
Eswatini,2020-11-30,183907,3558,174101
Eswatini,2020-12-31,227464,4358,202597
Eswatini,2021-01-31,394910,11725,259919
Eswatini,2021-02-28,462296,17505,349096
Eswatini,2021-03-31,534337,20503,488864
Eswatini,2021-04-30,541073,20097,519371
Eswatini,2021-05-31,536937,19473,516261
Ethiopia,2020-03-31,203,0,8
Ethiopia,2020-04-30,2558,73,547
Ethiopia,2020-05-31,12773,159,3842
Ethiopia,2020-06-30,106607,1683,27836
Ethiopia,2020-07-31,300942,5001,116476
Ethiopia,2020-08-31,998557,16816,390344
Ethiopia,2020-09-30,1964723,31041,775493
Ethiopia,2020-10-31,2703736,41431,1287456
Ethiopia,2020-11-30,3089373,47598,1891161
Ethiopia,2020-12-31,3653211,56506,2975040
Ethiopia,2021-01-31,4052409,62674,3609556
Ethiopia,2021-02-28,4140296,62121,3609950
Ethiopia,2021-03-31,5589105,80196,4492672
Ethiopia,2021-04-30,7079762,98823,5326662
Ethiopia,2021-05-31,7693807,114826,6321623
Faroe Islands,2020-03-31,10,0,0
Fiji,2020-03-31,47,0,0
Fiji,2020-04-30,464,0,102
Fiji,2020-05-31,558,0,449
Fiji,2020-06-30,540,0,531
Fiji,2020-07-31,765,1,558
Fiji,2020-08-31,856,36,626
Fiji,2020-09-30,944,60,762
Fiji,2020-10-31,1006,62,910
Fiji,2020-11-30,1065,60,960
Fiji,2020-12-31,1405,62,1204
Fiji,2021-01-31,1659,62,1520
Fiji,2021-02-28,1577,56,1503
Fiji,2021-03-31,2031,62,1864
Fiji,2021-04-30,2357,60,1934
Fiji,2021-05-31,5446,99,3280
Finland,2020-01-31,3,0,0
Finland,2020-02-29,34,0,18
Finland,2020-03-31,13382,69,184
Finland,2020-04-30,99473,2863,37610
Finland,2020-05-31,190615,8784,138200
Finland,2020-06-30,212396,9750,184300
Finland,2020-07-31,226937,10188,211950
Finland,2020-08-31,240361,10323,218910
Finland,2020-09-30,265431,10175,228100
Finland,2020-10-31,403740,10849,285600
Finland,2020-11-30,596628,11184,428700
Finland,2020-12-31,973027,14735,679100
Finland,2021-01-31,1250210,19095,953000
Finland,2021-02-28,1425623,19961,1042000
Finland,2021-03-31,2109166,24597,1426000
Finland,2021-04-30,2491149,26446,1380000
Finland,2021-05-31,2605262,26949,1334000
France,2020-01-31,30,0,0
France,2020-02-29,466,19,102
France,2020-03-31,407291,21318,52944
France,2020-04-30,3722085,486658,952305
France,2020-05-31,5601196,845395,1865099
France,2020-06-30,5914824,883625,2193201
France,2020-07-31,6640187,932591,2456195
France,2020-08-31,8150489,943557,2607525
France,2020-09-30,13600511,934708,2763282
France,2020-10-31,28819320,1044346,3368409
France,2020-11-30,59593616,1355192,4391703
France,2020-12-31,76678082,1836787,5755372
France,2021-01-31,91573599,2181113,6663378
France,2021-02-28,98925593,2298523,6942026
France,2021-03-31,130615782,2830403,8758674
France,2021-04-30,157155770,3008778,9713846
France,2021-05-31,167790121,3117805,10923372
French Guiana,2020-03-31,117,0,6
Gabon,2020-03-31,86,12,0
Gabon,2020-04-30,3106,45,428
Gabon,2020-05-31,40885,320,9537
Gabon,2020-06-30,120239,878,44019
Gabon,2020-07-31,195607,1438,112198
Gabon,2020-08-31,252682,1609,195022
Gabon,2020-09-30,259821,1600,231652
Gabon,2020-10-31,275060,1678,259175
Gabon,2020-11-30,272546,1725,268012
Gabon,2020-12-31,290679,1941,285965
Gabon,2021-01-31,310352,2055,301498
Gabon,2021-02-28,356809,2078,328016
Gabon,2021-03-31,529781,3115,461418
Gabon,2021-04-30,641075,3911,544164
Gabon,2021-05-31,688873,4188,594048
Gambia,2020-03-31,30,9,0
Gambia,2020-04-30,233,30,102
Gambia,2020-05-31,680,31,387
Gambia,2020-06-30,1016,41,702
Gambia,2020-07-31,4434,131,1359
Gambia,2020-08-31,56688,1718,12045
Gambia,2020-09-30,101729,3141,51593
Gambia,2020-10-31,112779,3645,79304
Gambia,2020-11-30,111147,3655,106142
Gambia,2020-12-31,117237,3816,112964
Gambia,2021-01-31,121312,3920,114827
Gambia,2021-02-28,123614,3888,110401
Gambia,2021-03-31,156651,4862,141450
Gambia,2021-04-30,170688,5086,155728
Gambia,2021-05-31,172439,5092,163534
"Gambia, The",2020-03-31,4,0,0
Georgia,2020-02-29,4,0,0
Georgia,2020-03-31,1256,0,132
Georgia,2020-04-30,9767,104,2574
Georgia,2020-05-31,20931,339,12544
Georgia,2020-06-30,25966,410,21537
Georgia,2020-07-31,31917,480,27177
Georgia,2020-08-31,41023,542,33487
Georgia,2020-09-30,91939,664,46509
Georgia,2020-10-31,573395,4265,269731
Georgia,2020-11-30,2505524,22454,1968487
Georgia,2020-12-31,5970896,59506,5176899
Georgia,2021-01-31,7590826,89577,7213508
Georgia,2021-02-28,7429803,94071,7221418
Georgia,2021-03-31,8552929,113354,8337366
Georgia,2021-04-30,8819854,117780,8413392
Georgia,2021-05-31,9517714,128458,8948784
Germany,2020-01-31,17,0,0
Germany,2020-02-29,561,0,174
Germany,2020-03-31,588179,3876,68254
Germany,2020-04-30,3942925,115270,2191330
Germany,2020-05-31,5427815,242992,4664012
Germany,2020-06-30,5670762,264281,5179784
Germany,2020-07-31,6265079,281460,5770005
Germany,2020-08-31,7024733,286250,6291811
Germany,2020-09-30,8023521,281455,7099678
Germany,2020-10-31,11676143,304666,9139990
Germany,2020-11-30,24572075,393286,15966344
Germany,2020-12-31,44141683,763375,32848466
Germany,2021-01-31,62555458,1428068,52216261
Germany,2021-02-28,65660655,1824513,59746817
Germany,2021-03-31,81277883,2289398,74155407
Germany,2021-04-30,93513080,2390995,82951800
Germany,2021-05-31,103826264,2494331,95093120
Ghana,2020-03-31,1146,38,40
Ghana,2020-04-30,24029,254,2230
Ghana,2020-05-31,164583,820,40447
Ghana,2020-06-30,370733,2018,199471
Ghana,2020-07-31,826344,4478,697630
Ghana,2020-08-31,1296178,7284,1223292
Ghana,2020-09-30,1368073,8725,1339395
Ghana,2020-10-31,1465886,9609,1443153
Ghana,2020-11-30,1501148,9647,1459912
Ghana,2020-12-31,1651837,10201,1613673
Ghana,2021-01-31,1813441,10980,1737077
Ghana,2021-02-28,2124578,14647,1922119
Ghana,2021-03-31,2726591,21331,2587215
Ghana,2021-04-30,2746420,22914,2679998
Ghana,2021-05-31,2703677,22694,2640644
Gibraltar,2020-03-31,7,0,1
Greece,2020-02-29,12,0,0
Greece,2020-03-31,13397,339,495
Greece,2020-04-30,64317,3088,10949
Greece,2020-05-31,86384,4958,42594
Greece,2020-06-30,94867,5567,41220
Greece,2020-07-31,121131,6078,42594
Greece,2020-08-31,222406,7112,41973
Greece,2020-09-30,424201,9706,40410
Greece,2020-10-31,802968,15446,63484
Greece,2020-11-30,2243451,38340,692220
Greece,2020-12-31,3904326,117878,2694614
Greece,2021-01-31,4585941,167609,2906684
Greece,2021-02-28,4844582,172138,2625392
Greece,2021-03-31,7014206,224129,2906684
Greece,2021-04-30,9230831,278093,2812920
Greece,2021-05-31,10849598,328518,2719156
Greenland,2020-03-31,3,0,0
Grenada,2020-03-31,52,0,0
Grenada,2020-04-30,429,0,106
Grenada,2020-05-31,674,0,464
Grenada,2020-06-30,690,0,657
Grenada,2020-07-31,715,0,713
Grenada,2020-08-31,744,0,728
Grenada,2020-09-30,720,0,720
Grenada,2020-10-31,802,0,744
Grenada,2020-11-30,1051,0,850
Grenada,2020-12-31,2429,0,1555
Grenada,2021-01-31,4240,29,3831
Grenada,2021-02-28,4144,28,4087
Grenada,2021-03-31,4696,31,4631
Grenada,2021-04-30,4694,30,4599
Grenada,2021-05-31,4658,29,4618
Guadeloupe,2020-03-31,187,0,0
Guam,2020-03-31,6,0,0
Guatemala,2020-03-31,333,16,54
Guatemala,2020-04-30,7312,205,775
Guatemala,2020-05-31,67102,1318,6865
Guatemala,2020-06-30,329549,12749,61674
Guatemala,2020-07-31,1062083,42253,487816
Guatemala,2020-08-31,1938713,73876,1568432
Guatemala,2020-09-30,2495864,90528,2160686
Guatemala,2020-10-31,3106103,107934,2766629
Guatemala,2020-11-30,3454791,118488,3136254
Guatemala,2020-12-31,4047232,139914,3692575
Guatemala,2021-01-31,4594145,161539,4168908
Guatemala,2021-02-28,4687392,170427,4312471
Guatemala,2021-03-31,5723666,205061,5249193
Guatemala,2021-04-30,6287226,214777,5678599
Guatemala,2021-05-31,6973201,227545,6365581
Guernsey,2020-03-31,3,0,0
Guinea,2020-03-31,104,0,0
Guinea,2020-04-30,15955,84,2773
Guinea,2020-05-31,80843,472,35639
Guinea,2020-06-30,139077,779,99623
Guinea,2020-07-31,196485,1205,164152
Guinea,2020-08-31,261346,1616,228704
Guinea,2020-09-30,303547,1898,281869
Guinea,2020-10-31,350904,2153,320897
Guinea,2020-11-30,379110,2235,339186
Guinea,2020-12-31,417156,2450,394687
Guinea,2021-01-31,437663,2517,417302
Guinea,2021-02-28,422601,2388,406922
Guinea,2021-03-31,558415,3271,487046
Guinea,2021-04-30,637554,4078,558981
Guinea,2021-05-31,660089,4428,591155
Guinea-Bissau,2020-03-31,26,0,0
Guinea-Bissau,2020-04-30,1515,5,98
Guinea-Bissau,2020-05-31,26923,133,986
Guinea-Bissau,2020-06-30,44361,462,5036
Guinea-Bissau,2020-07-31,58039,795,23128
Guinea-Bissau,2020-08-31,65237,959,30863
Guinea-Bissau,2020-09-30,68413,1149,37608
Guinea-Bissau,2020-10-31,74077,1256,54400
Guinea-Bissau,2020-11-30,72580,1280,64979
Guinea-Bissau,2020-12-31,75812,1374,73197
Guinea-Bissau,2021-01-31,77361,1395,74589
Guinea-Bissau,2021-02-28,82413,1298,69579
Guinea-Bissau,2021-03-31,107408,1669,86386
Guinea-Bissau,2021-04-30,110920,1982,93799
Guinea-Bissau,2021-05-31,108610,1954,99447
Guyana,2020-03-31,140,21,0
Guyana,2020-04-30,1562,183,257
Guyana,2020-05-31,3617,315,1396
Guyana,2020-06-30,5398,360,2855
Guyana,2020-07-31,9979,547,4749
Guyana,2020-08-31,24093,815,11129
Guyana,2020-09-30,61590,1769,37024
Guyana,2020-10-31,112427,3310,78772
Guyana,2020-11-30,144708,4184,114402
Guyana,2020-12-31,185193,4879,160514
Guyana,2021-01-31,213438,5262,191711
Guyana,2021-02-28,229334,5203,206403
Guyana,2021-03-31,289705,6552,261043
Guyana,2021-04-30,349462,7943,302156
Guyana,2021-05-31,437634,9804,372998
Haiti,2020-03-31,84,0,3
Haiti,2020-04-30,1261,81,60
Haiti,2020-05-31,15136,594,583
Haiti,2020-06-30,123311,2118,5811
Haiti,2020-07-31,209881,4229,98750
Haiti,2020-08-31,242437,5783,162693
Haiti,2020-09-30,254840,6527,187790
Haiti,2020-10-31,276326,7145,223073
Haiti,2020-11-30,275045,6960,232419
Haiti,2020-12-31,297680,7254,257532
Haiti,2021-01-31,330582,7422,275185
Haiti,2021-02-28,337607,6903,262015
Haiti,2021-03-31,391885,7774,319479
Haiti,2021-04-30,386496,7556,349917
Haiti,2021-05-31,390233,7886,358329
Holy See,2020-03-31,54,0,0
Holy See,2020-04-30,247,0,46
Holy See,2020-05-31,367,0,62
Holy See,2020-06-30,360,0,310
Holy See,2020-07-31,372,0,372
Holy See,2020-08-31,372,0,372
Holy See,2020-09-30,360,0,360
Holy See,2020-10-31,646,0,417
Holy See,2020-11-30,810,0,450
Holy See,2020-12-31,837,0,465
Holy See,2021-01-31,837,0,465
Holy See,2021-02-28,756,0,420
Holy See,2021-03-31,837,0,465
Holy See,2021-04-30,810,0,450
Holy See,2021-05-31,783,0,579
Honduras,2020-03-31,818,20,12
Honduras,2020-04-30,13307,1107,743
Honduras,2020-05-31,86306,4322,9598
Honduras,2020-06-30,317671,10175,33828
Honduras,2020-07-31,975322,27439,112580
Honduras,2020-08-31,1584516,49288,237754
Honduras,2020-09-30,2074882,63714,580330
Honduras,2020-10-31,2704316,78864,1063843
Honduras,2020-11-30,3085315,84449,1341752
Honduras,2020-12-31,3569628,93250,1632578
Honduras,2021-01-31,4149890,104033,1842993
Honduras,2021-02-28,4488251,108741,1775015
Honduras,2021-03-31,5569807,135977,2144820
Honduras,2021-04-30,5982916,147440,2279437
Honduras,2021-05-31,6535654,170153,2383371
Hong Kong,2020-01-31,65,0,0
Hong Kong,2020-02-29,1543,37,192
Hong Kong,2020-03-31,8018,105,2489
Hong Kong,2020-04-30,29443,120,14462
Hong Kong,2020-05-31,32692,124,30693
Hong Kong,2020-06-30,34000,145,32034
Hong Kong,2020-07-31,57318,371,40196
Hong Kong,2020-08-31,134221,2010,104364
Hong Kong,2020-09-30,149065,3015,139166
Hong Kong,2020-10-31,161825,3255,153785
Hong Kong,2020-11-30,167377,3227,156225
Hong Kong,2020-12-31,239977,3862,200906
Hong Kong,2021-01-31,297899,5059,268978
Hong Kong,2021-02-28,301335,5385,283680
Hong Kong,2021-03-31,349435,6291,334921
Hong Kong,2021-04-30,349045,6229,337581
Hong Kong,2021-05-31,342677,6090,333906
Hungary,2020-03-31,3512,119,293
Hungary,2020-04-30,48858,4482,7014
Hungary,2020-05-31,106717,13618,40173
Hungary,2020-06-30,121673,16819,73994
Hungary,2020-07-31,133397,18399,96100
Hungary,2020-08-31,154696,18820,111502
Hungary,2020-09-30,450339,20012,131018
Hungary,2020-10-31,1426535,35632,391803
Hungary,2020-11-30,4340462,95473,1050812
Hungary,2020-12-31,8774928,229099,2962612
Hungary,2021-01-31,10794651,346855,6717930
Hungary,2021-02-28,10954073,384874,8249213
Hungary,2021-03-31,16553070,543043,11156963
Hungary,2021-04-30,21975323,733442,13467519
Hungary,2021-05-31,23064995,839536,17727864
Iceland,2020-02-29,2,0,0
Iceland,2020-03-31,11298,27,996
Iceland,2020-04-30,50142,234,31468
Iceland,2020-05-31,55864,310,54923
Iceland,2020-06-30,54502,300,54027
Iceland,2020-07-31,58156,310,57317
Iceland,2020-08-31,62238,310,58586
Iceland,2020-09-30,69104,300,62934
Iceland,2020-10-31,119128,330,88064
Iceland,2020-11-30,155412,689,141716
Iceland,2020-12-31,173260,864,167374
Iceland,2021-01-31,183571,899,179142
Iceland,2021-02-28,168952,812,167409
Iceland,2021-03-31,189143,899,186926
Iceland,2021-04-30,189420,870,184925
Iceland,2021-05-31,189335,841,185875
India,2020-01-31,2,0,0
India,2020-02-29,84,0,42
India,2020-03-31,10252,226,822
India,2020-04-30,447607,14417,85811
India,2020-05-31,3088494,94154,1216954
India,2020-06-30,10906824,330477,5893500
India,2020-07-31,32781165,811787,20686287
India,2020-08-31,82734792,1582152,60316822
India,2020-09-30,151651367,2475710,120946961
India,2020-10-31,228634268,3480895,201034483
India,2020-11-30,265834390,3909659,247605925
India,2020-12-31,307985456,4468495,293214755
India,2021-01-31,326908857,4714113,315841326
India,2021-02-28,305984490,4362199,297485271
India,2021-03-31,357487053,4941266,343331878
India,2021-04-30,447598593,5389224,389199498
India,2021-05-31,704714394,7849949,603729489
Indonesia,2020-03-31,11971,989,572
Indonesia,2020-04-30,164969,14067,18115
Indonesia,2020-05-31,546175,35759,124915
Indonesia,2020-06-30,1211857,66560,461691
Indonesia,2020-07-31,2544132,122962,1325068
Indonesia,2020-08-31,4336124,192605,2937415
Indonesia,2020-09-30,6879525,272524,4981726
Indonesia,2020-10-31,10928941,383309,8585756
Indonesia,2020-11-30,14115752,459696,11847739
Indonesia,2020-12-31,19834279,600212,16275130
Indonesia,2021-01-31,27904068,802620,22774008
Indonesia,2021-02-28,34172220,929929,28633439
Indonesia,2021-03-31,44344084,1200707,38936831
Indonesia,2021-04-30,47761250,1296529,43234562
Indonesia,2021-05-31,50430703,1391861,46279207
Iran,2020-02-29,1617,171,294
Iran,2020-03-31,525947,34200,172549
Iran,2020-04-30,2255837,141323,1432550
Iran,2020-05-31,3727988,215665,2942787
Iran,2020-06-30,5749446,273942,4589823
Iran,2020-07-31,8279348,424660,7103895
Iran,2020-08-31,10622742,604984,9188334
Iran,2020-09-30,12365981,711109,10550878
Iran,2020-10-31,16323626,934034,13190225
